questionTimestamp,questionEventType,questionText,questionAnswer,questionPosition,questionID,eventSource,Timestamp,validLeft,validRight,leftPupilValidity,rightPupilValidity,leftPupilDiameter,rightPupilDiameter,snapshotId,currentQuestion,clickTimestamp,clickedElement,leftX,leftY,rightX,rightY,x,y,leftDistance,rightDistance,tabName,element
,,,,,,eye-tracker,3027205.613,1,1,1,1,2.2404,2.1896,19,3,,,799.4819,585.487,788.6978,505.4795,794.0899,545.4832,64.9612,64.65,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027213.948,1,0,0,0,,,19,3,,,793.8309,572.1131,,,793.8309,572.1131,64.9825,,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027222.351,1,1,0,0,,,19,3,,,796.1008,581.7319,785.8218,503.2129,790.9613,542.4724,65.007,64.6512,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027230.612,1,1,1,1,2.1286,2.29,19,3,,,796.9175,575.5651,786.5536,503.937,791.7355,539.7511,65.03,64.6587,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027239.001,1,0,0,0,,,19,3,,,805.394,582.472,,,805.394,582.472,65.041,,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027247.279,1,1,0,0,,,19,3,,,800.4338,568.2008,825.2353,511.724,812.8346,539.9624,65.0529,64.6632,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027255.608,1,1,1,1,2.1789,2.3506,19,3,,,800.4267,568.2896,824.9232,516.5211,812.6749,542.4053,65.0629,64.6739,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027263.94,1,1,0,0,,,19,3,,,791.9654,559.4081,804.8717,524.7576,798.4186,542.0829,65.0618,64.6747,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027272.346,1,1,0,0,,,19,3,,,796.8976,552.5952,791.6032,552.4485,794.2504,552.5218,65.0657,64.6824,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027280.605,1,1,1,1,2.333,2.8232,19,3,,,799.7099,557.9836,784.8037,550.3581,792.2568,554.1709,65.0717,64.693,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027288.939,1,1,0,0,,,19,3,,,823.1423,579.0417,783.5744,553.6182,803.3584,566.3299,65.0673,64.6935,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027297.37,1,0,0,0,,,19,3,,,823.9042,572.6809,,,823.9042,572.6809,65.0681,,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027305.622,0,1,0,1,,2.3379,19,3,,,,,789.4474,555.256,789.4474,555.256,,64.7089,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027313.994,1,1,0,0,,,19,3,,,812.6352,574.1803,790.5885,553.4652,801.6119,563.8227,65.0651,64.7082,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027322.269,1,1,0,0,,,19,3,,,815.4565,577.0723,810.6764,521.7358,813.0664,549.404,65.064,64.7142,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027330.601,1,1,1,1,2.0787,2.6848,19,3,,,802.6383,548.0768,807.7685,516.1407,805.2034,532.1087,65.0655,64.7227,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3027338.996,1,0,0,0,,,19,3,,,792.9984,548.4509,,,792.9984,548.4509,65.059,,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027347.268,1,0,0,0,,,19,3,,,785.7112,554.9426,,,785.7112,554.9426,65.0591,,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027355.601,1,1,1,1,2.4356,2.164,19,3,,,795.5553,584.4935,811.1835,514.1495,803.3694,549.3215,65.0629,64.7338,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027363.931,1,1,0,0,,,19,3,,,783.8297,567.4252,812.0381,518.3279,797.9339,542.8765,65.0588,64.7315,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027372.265,1,0,0,0,,,19,3,,,782.8231,568.967,,,782.8231,568.967,65.0614,,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027380.594,1,1,1,1,2.4627,2.6547,19,3,,,784.0142,568.3823,779.1767,543.18,781.5955,555.7811,65.0671,64.7419,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027388.928,1,1,0,0,,,19,3,,,794.9056,592.5124,774.8151,543.53,784.8604,568.0212,65.0643,64.7385,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027397.262,1,1,0,0,,,19,3,,,791.5906,583.6189,798.474,537.3842,795.0323,560.5016,65.068,64.7416,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027405.593,1,1,1,1,2.3496,2.9775,19,3,,,799.6232,593.6503,797.6099,537.6087,798.6166,565.6295,65.075,64.7469,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027413.926,1,0,0,0,,,19,3,,,796.3853,576.0041,,,796.3853,576.0041,65.0733,,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027422.329,1,0,0,0,,,19,3,,,786.6399,568.0406,,,786.6399,568.0406,65.0778,,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027430.59,1,1,1,1,2.2888,2.752,19,3,,,788.7476,575.0075,782.7248,541.4753,785.7362,558.2414,65.0848,64.7521,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027438.923,0,1,0,0,,,19,3,,,,,797.0646,557.2643,797.0646,557.2643,,64.7521,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027447.257,1,1,0,0,,,19,3,,,787.2678,587.7816,798.1681,549.3739,792.7179,568.5778,65.0859,64.7621,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027455.587,1,1,1,1,2.3993,3.2089,19,3,,,785.0446,582.2084,797.6512,550.0809,791.3479,566.1447,65.0917,64.7722,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027464.008,1,1,0,0,,,19,3,,,781.6071,579.9593,788.9689,540.13,785.288,560.0447,65.0881,64.7718,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027472.254,1,1,0,0,,,19,3,,,773.2309,542.1239,785.9301,535.4937,779.5805,538.8088,65.0902,64.7756,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3027480.585,1,1,1,1,2.3601,2.065,19,3,,,773.0702,542.2378,793.8145,515.7701,783.4424,529.004,65.0946,64.7798,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3027488.915,1,1,0,0,,,19,3,,,790.3019,435.1728,784.7875,451.4008,787.5447,443.2868,65.0847,64.7298,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027497.341,1,1,0,0,,,19,3,,,780.2621,428.2684,771.2617,407.8556,775.7619,418.062,65.0698,64.6997,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027505.661,1,1,1,1,3.3651,2.7684,19,3,,,768.9695,421.5432,766.5785,396.9355,767.774,409.2394,65.0612,64.7524,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3027513.995,1,1,0,0,,,19,3,,,767.2462,427.0251,778.2713,398.7969,772.7588,412.911,65.0462,64.765,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3027522.261,1,1,0,0,,,19,3,,,776.4724,442.6,788.364,407.4354,782.4182,425.0177,65.0461,64.7626,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027530.578,0,1,0,1,,2.2298,19,3,,,,,770.2508,417.5305,770.2508,417.5305,,64.7593,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027538.97,1,1,0,0,,,19,3,,,778.5847,438.9749,789.0304,406.6286,783.8075,422.8017,65.0416,64.745,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027547.301,1,1,0,0,,,19,3,,,767.2798,433.0908,776.2996,411.9937,771.7897,422.5423,65.0427,64.7388,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027555.575,0,1,0,1,,2.1781,19,3,,,,,778.5028,410.0263,778.5028,410.0263,,64.7354,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3027563.908,1,1,0,0,,,19,3,,,766.659,433.8063,780.5003,400.8978,773.5797,417.3521,65.0448,64.7213,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027572.243,1,1,0,0,,,19,3,,,776.9093,435.8194,776.946,404.6428,776.9277,420.2311,65.0574,64.7142,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027580.631,0,1,0,1,,2.0941,19,3,,,,,778.568,396.4677,778.568,396.4677,,64.7069,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3027588.906,1,1,0,0,,,19,3,,,779.7114,433.5877,786.0802,399.0132,782.8958,416.3004,65.079,64.6912,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3027597.241,1,1,0,0,,,19,3,,,776.0255,440.5446,786.7294,401.0183,781.3774,420.7814,65.0967,64.6794,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027605.57,0,1,0,1,,2.2989,19,3,,,,,784.2689,411.6148,784.2689,411.6148,,64.669,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3027613.966,1,1,0,0,,,19,3,,,757.2829,439.0296,782.268,426.7619,769.7754,432.8957,65.1257,64.651,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027622.293,1,1,0,0,,,19,3,,,756.7823,429.7471,782.268,426.7619,769.5252,428.2545,65.1488,64.642,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027630.577,0,1,0,1,,2.1887,19,3,,,,,787.2557,407.2644,787.2557,407.2644,,64.6374,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3027638.959,1,1,0,0,,,19,3,,,771.6611,429.5099,784.4756,404.2226,778.0684,416.8662,65.1886,64.6252,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3027647.297,1,1,0,0,,,19,3,,,773.3062,415.1694,780.8265,405.8744,777.0664,410.5219,65.2171,64.6212,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3027655.628,0,0,0,0,,,19,3,,,,,,,,,,,,
,,,,,,eye-tracker,3027663.897,1,1,0,0,,,19,3,,,777.5797,419.6884,785.047,409.7252,781.3133,414.7068,65.2647,64.6123,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3027672.242,1,1,0,0,,,19,3,,,771.6806,439.2929,786.3836,408.3835,779.0321,423.8382,65.2969,64.6136,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027680.561,1,1,1,1,2.8936,2.2448,19,3,,,768.7914,439.8017,788.6519,398.2575,778.7217,419.0296,65.3253,64.6182,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027688.894,1,1,0,0,,,19,3,,,767.7652,437.4455,780.3072,406.5018,774.0362,421.9736,65.348,64.6157,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027697.244,1,1,0,0,,,19,3,,,778.5509,431.992,784.0367,408.678,781.2938,420.335,65.3778,64.6223,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027705.558,1,1,1,1,2.9877,2.4364,19,3,,,777.3378,431.3822,781.7439,414.1365,779.5408,422.7594,65.4098,64.6313,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027713.891,1,1,0,0,,,19,3,,,769.492,435.4663,783.4987,412.3398,776.4954,423.9031,65.4301,64.6314,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027722.226,1,1,0,0,,,19,3,,,769.8334,438.3148,781.375,410.0857,775.6042,424.2002,65.4557,64.6375,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027730.557,1,1,1,1,2.1105,2.1413,19,3,,,769.8318,438.3152,784.6476,401.051,777.2397,419.6831,65.4837,64.6443,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027738.89,1,1,0,0,,,19,3,,,775.2716,432.9171,787.1849,396.1096,781.2283,414.5134,65.5013,64.6413,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3027747.288,1,1,0,0,,,19,3,,,776.7934,430.5204,779.5577,408.6481,778.1756,419.5843,65.5226,64.6444,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027755.554,1,1,1,1,2.4255,2.2559,19,3,,,776.7934,430.5204,778.8406,410.5343,777.817,420.5274,65.5449,64.6487,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027763.887,1,1,0,0,,,19,3,,,762.1788,431.045,774.8339,408.7352,768.5063,419.8901,65.5566,64.6405,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027772.221,1,1,0,0,,,19,3,,,761.808,431.4238,781.2867,405.5852,771.5473,418.5045,65.5728,64.6369,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027780.55,1,1,1,1,3.2034,2.3165,19,3,,,761.624,431.4301,782.9259,405.6035,772.275,418.5168,65.5897,64.6344,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027788.904,1,1,0,0,,,19,3,,,760.5806,427.378,784.7491,406.2996,772.6649,416.8388,65.5969,64.6204,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3027797.236,0,0,0,0,,,19,3,,,,,,,,,,,,
,,,,,,eye-tracker,3027805.568,0,1,0,1,,2.3516,19,3,,,,,784.9441,406.157,784.9441,406.157,,64.6178,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3027813.891,1,1,0,0,,,19,3,,,776.2392,439.3002,791.0002,405.3593,783.6197,422.3297,65.6143,64.6031,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027822.219,1,1,0,0,,,19,3,,,775.0244,439.9463,791.512,404.3068,783.2682,422.1266,65.6234,64.5951,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027830.548,1,1,1,1,2.153,2.4668,19,3,,,774.7278,436.9143,793.943,400.6686,784.3354,418.7915,65.6335,64.5902,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027838.943,1,1,0,0,,,19,3,,,765.6539,435.9018,791.9495,404.5887,778.8017,420.2453,65.6337,64.5777,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027847.219,1,1,0,0,,,19,3,,,761.3818,408.1091,795.3117,410.3085,778.3468,409.2088,65.6389,64.5737,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3027855.542,1,1,1,1,2.2888,2.3523,19,3,,,760.8992,413.1595,790.0826,416.5512,775.4909,414.8553,65.6457,64.572,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3027863.874,1,1,0,0,,,19,3,,,774.0064,406.3081,798.42,421.5453,786.2132,413.9267,65.6432,64.5643,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3027872.21,0,1,0,0,,,19,3,,,,,821.9322,431.9214,821.9322,431.9214,,64.5658,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3027880.634,0,1,0,1,,2.1613,19,3,,,,,858.6043,418.3233,858.6043,418.3233,,64.5693,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3027888.87,0,1,0,0,,,19,3,,,,,929.9365,405.1421,929.9365,405.1421,,64.5674,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3027897.269,1,1,0,0,,,19,3,,,789.1772,425.6506,963.5029,402.6427,876.3401,414.1467,65.6487,64.5741,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3027905.625,0,1,0,1,,2.2506,19,3,,,,,961.6758,402.2808,961.6758,402.2808,,64.5838,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3027913.927,1,1,0,0,,,19,3,,,965.2468,424.3745,949.7499,409.0686,957.4983,416.7215,65.6484,64.5865,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3027922.211,0,1,0,0,,,19,3,,,,,950.4155,412.402,950.4155,412.402,,64.5966,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3027930.598,0,1,0,1,,2.3018,19,3,,,,,963.6659,430.7899,963.6659,430.7899,,64.6086,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3027938.867,0,1,0,0,,,19,3,,,,,952.4998,426.8933,952.4998,426.8933,,64.6168,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3027947.201,0,1,0,0,,,19,3,,,,,949.5196,425.6449,949.5196,425.6449,,64.6364,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3027955.531,0,1,0,1,,2.2746,19,3,,,,,951.5535,426.1087,951.5535,426.1087,,64.6579,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3027963.864,0,1,0,0,,,19,3,,,,,961.4524,424.3035,961.4524,424.3035,,64.6731,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3027972.199,0,1,0,0,,,19,3,,,,,976.3605,432.6151,976.3605,432.6151,,64.6929,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3027980.53,0,1,0,1,,2.2616,19,3,,,,,966.7131,425.4887,966.7131,425.4887,,64.7115,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3027988.859,0,1,0,0,,,19,3,,,,,966.2119,425.7495,966.2119,425.7495,,64.7183,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3027997.196,0,1,0,0,,,19,3,,,,,970.8802,426.7669,970.8802,426.7669,,64.7304,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028005.526,0,0,0,0,,,19,3,,,,,,,,,,,,
,,,,,,eye-tracker,3028013.875,0,1,0,0,,,19,3,,,,,965.9549,420.7823,965.9549,420.7823,,64.7431,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028022.192,0,1,0,0,,,19,3,,,,,969.549,429.0101,969.549,429.0101,,64.7497,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028030.577,0,0,0,0,,,19,3,,,,,,,,,,,,
,,,,,,eye-tracker,3028038.854,0,1,0,0,,,19,3,,,,,973.6339,430.5439,973.6339,430.5439,,64.7543,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028047.274,0,1,0,0,,,19,3,,,,,978.7602,428.5941,978.7602,428.5941,,64.755,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028055.522,0,1,0,1,,2.2426,19,3,,,,,976.1599,426.1058,976.1599,426.1058,,64.7548,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028063.85,0,1,0,0,,,19,3,,,,,970.3154,416.3004,970.3154,416.3004,,64.7465,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3028072.188,0,1,0,0,,,19,3,,,,,961.9528,419.0951,961.9528,419.0951,,64.7446,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028080.516,0,1,0,1,,2.2675,19,3,,,,,962.9631,421.5821,962.9631,421.5821,,64.745,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028088.849,0,1,0,0,,,19,3,,,,,965.5523,435.1181,965.5523,435.1181,,64.7387,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028097.184,0,1,0,0,,,19,3,,,,,969.8196,436.0667,969.8196,436.0667,,64.7412,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028105.515,0,0,0,0,,,19,3,,,,,,,,,,,,
,,,,,,eye-tracker,3028113.94,0,1,0,0,,,19,3,,,,,968.0934,424.1553,968.0934,424.1553,,64.7418,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028122.271,0,1,0,0,,,19,3,,,,,963.4442,424.724,963.4442,424.724,,64.7466,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028130.511,0,0,0,0,,,19,3,,,,,,,,,,,,
,,,,,,eye-tracker,3028138.844,0,1,0,0,,,19,3,,,,,953.9407,427.4446,953.9407,427.4446,,64.7499,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028147.184,0,1,0,0,,,19,3,,,,,960.4154,425.3593,960.4154,425.3593,,64.7551,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028155.511,0,0,0,0,,,19,3,,,,,,,,,,,,
,,,,,,eye-tracker,3028163.898,0,1,0,0,,,19,3,,,,,960.4154,425.3593,960.4154,425.3593,,64.7589,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028172.187,0,1,0,0,,,19,3,,,,,943.6058,430.8877,943.6058,430.8877,,64.7635,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028180.506,0,1,0,1,,2.3144,19,3,,,,,953.8352,425.6183,953.8352,425.6183,,64.768,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028188.92,0,1,0,0,,,19,3,,,,,958.5429,424.9078,958.5429,424.9078,,64.7614,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028197.171,0,1,0,0,,,19,3,,,,,967.0079,422.6115,967.0079,422.6115,,64.7596,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028205.501,0,1,0,1,,2.3009,19,3,,,,,959.7643,422.4915,959.7643,422.4915,,64.7548,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028213.835,0,1,0,0,,,19,3,,,,,959.4103,421.3765,959.4103,421.3765,,64.7383,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028222.193,0,1,0,0,,,19,3,,,,,956.7259,425.6353,956.7259,425.6353,,64.7266,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028230.501,0,1,0,1,,2.2817,19,3,,,,,957.946,425.9486,957.946,425.9486,,64.7178,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028238.831,0,1,0,0,,,19,3,,,,,959.826,434.8054,959.826,434.8054,,64.7004,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028247.167,0,1,0,0,,,19,3,,,,,955.1222,421.9808,955.1222,421.9808,,64.6914,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028255.496,0,1,0,1,,2.1685,19,3,,,,,959.9178,417.4864,959.9178,417.4864,,64.6847,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028263.829,0,1,0,0,,,19,3,,,,,959.4422,407.6627,959.4422,407.6627,,64.6702,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3028272.166,0,1,0,0,,,19,3,,,,,963.6987,412.6128,963.6987,412.6128,,64.6641,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3028280.494,0,1,0,1,,2.3514,19,3,,,,,957.849,431.0341,957.849,431.0341,,64.6614,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028288.826,0,1,0,0,,,19,3,,,,,957.0648,429.7942,957.0648,429.7942,,64.652,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028297.172,0,1,0,0,,,19,3,,,,,960.6568,419.1199,960.6568,419.1199,,64.6523,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028305.493,0,0,0,0,,,19,3,,,,,,,,,,,,
,,,,,,eye-tracker,3028313.891,0,1,0,0,,,19,3,,,,,976.4272,411.6449,976.4272,411.6449,,64.6502,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3028322.16,0,1,0,0,,,19,3,,,,,979.7451,411.9558,979.7451,411.9558,,64.6549,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3028330.491,0,1,0,1,,2.1852,19,3,,,,,980.2579,408.0936,980.2579,408.0936,,64.6609,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3028338.822,0,1,0,0,,,19,3,,,,,967.9809,402.5764,967.9809,402.5764,,64.6584,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3028347.158,0,1,0,0,,,19,3,,,,,967.2844,402.0996,967.2844,402.0996,,64.663,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3028355.495,0,1,0,1,,2.2507,19,3,,,,,969.5504,407.0424,969.5504,407.0424,,64.6693,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3028363.818,0,1,0,0,,,19,3,,,,,979.132,420.5951,979.132,420.5951,,64.6671,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028372.154,0,1,0,0,,,19,3,,,,,973.1812,426.589,973.1812,426.589,,64.6726,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3028380.54,0,1,0,1,,2.1896,19,3,,,,,973.51,422.449,973.51,422.449,,64.6806,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
